,0
845,2901.0
846,2699.0
847,2884.0
848,3028.0
849,3079.0
850,3036.0
851,3088.0
852,3124.0
853,3114.0
854,3163.0
855,3171.0
856,3085.0
857,3129.0
858,3149.0
859,3155.0
860,3169.0
861,3197.0
862,3251.0
863,3272.0
864,3187.0
865,3395.0
866,3403.0
867,3445.0
868,3451.0
869,3459.0
870,3466.0
871,3409.0
872,3367.0
873,3442.0
874,3406.0
875,3353.0
876,3341.0
877,3284.0
878,3310.0
879,3243.0
880,3198.0
881,3153.0
882,3089.0
883,3114.0
884,3104.0
885,3118.0
886,3076.0
887,3101.0
888,3047.0
889,2999.0
890,2961.0
891,3049.0
892,2956.0
893,2952.0
894,2868.0
895,2923.0
896,2778.0
897,2716.0
898,2893.0
899,3024.0
900,3096.0
901,3084.0
902,3093.0
903,3139.0
904,3126.0
905,3174.0
906,3140.0
907,3123.0
908,3136.0
909,3184.0
910,3171.0
911,3203.0
912,3223.0
913,3237.0
914,3311.0
915,3374.0
916,3417.0
917,3373.0
918,3396.0
919,3449.0
920,3435.0
921,3456.0
922,3426.0
923,3341.0
924,3423.0
925,3359.0
926,3298.0
927,3327.0
928,3296.0
929,3371.0
930,3245.0
931,3184.0
932,3118.0
933,3091.0
934,3100.0
935,3112.0
936,3105.0
937,3064.0
938,3085.0
939,3012.0
940,2935.0
941,2980.0
942,3029.0
943,3007.0
944,2965.0
945,2875.0
946,2743.0
947,2641.0
948,2754.0
949,2896.0
950,3051.0
951,3133.0
952,3086.0
953,3115.0
954,3152.0
955,3142.0
956,3184.0
957,3108.0
958,3106.0
959,3156.0
960,3180.0
961,3173.0
962,3188.0
963,3231.0
964,3260.0
965,3224.0
966,3447.0
967,3422.0
968,3379.0
969,3415.0
970,3467.0
971,3485.0
972,3467.0
973,3379.0
974,3393.0
975,3413.0
976,3382.0
977,3303.0
978,3320.0
979,3280.0
980,3392.0
981,3186.0
982,3194.0
983,3123.0
984,3128.0
985,3080.0
986,3066.0
987,3093.0
988,3067.0
989,3036.0
990,3007.0
991,2965.0
992,3040.0
993,3014.0
994,2968.0
995,2937.0
996,2658.0
997,2422.0
998,2553.0
999,2774.0
1000,2923.0
1001,3122.0
1002,3157.0
1003,3101.0
1004,3140.0
1005,3134.0
1006,3162.0
1007,3192.0
1008,3119.0
1009,3159.0
1010,3185.0
1011,3181.0
1012,3198.0
1013,3207.0
1014,3235.0
1015,3260.0
1016,3167.0
1017,3413.0
1018,3375.0
1019,3421.0
1020,3434.0
1021,3491.0
1022,3470.0
1023,3418.0
1024,3410.0
1025,3408.0
1026,3388.0
1027,3344.0
1028,3314.0
1029,3279.0
1030,3287.0
1031,3186.0
1032,3186.0
1033,3178.0
1034,3122.0
1035,3103.0
1036,3091.0
1037,3067.0
1038,3067.0
1039,3073.0
1040,3004.0
1041,2962.0
1042,2993.0
1043,3033.0
1044,3017.0
1045,2948.0
1046,2814.0
1047,2317.0
1048,2249.0
1049,2431.0
1050,2740.0
1051,2947.0
1052,3145.0
1053,3147.0
1054,3136.0
1055,3130.0
1056,3131.0
1057,3184.0
1058,3148.0
1059,3110.0
1060,3154.0
1061,3188.0
1062,3196.0
1063,3211.0
1064,3239.0
1065,3234.0
1066,3310.0
1067,3326.0
1068,3416.0
1069,3374.0
1070,3410.0
1071,3449.0
1072,3473.0
1073,3443.0
1074,3439.0
1075,3363.0
1076,3414.0
1077,3356.0
1078,3292.0
1079,3320.0
1080,3291.0
1081,3344.0
1082,3220.0
1083,3189.0
1084,3141.0
1085,3127.0
1086,3099.0
1087,3101.0
1088,3043.0
1089,3052.0
1090,3049.0
1091,2991.0
1092,2942.0
1093,3031.0
1094,3073.0
1095,2995.0
1096,2860.0
1097,2416.0
1098,2170.0
1099,2177.0
1100,2498.0
1101,2764.0
1102,2963.0
1103,3165.0
1104,3145.0
1105,3131.0
1106,3124.0
1107,3137.0
1108,3176.0
1109,3140.0
1110,3112.0
1111,3191.0
1112,3199.0
1113,3201.0
1114,3196.0
1115,3231.0
1116,3214.0
1117,3228.0
1118,3437.0
1119,3384.0
1120,3391.0
1121,3485.0
1122,3443.0
1123,3456.0
1124,3448.0
1125,3398.0
1126,3351.0
1127,3410.0
1128,3356.0
1129,3287.0
1130,3323.0
1131,3270.0
1132,3376.0
1133,3191.0
1134,3158.0
1135,3158.0
1136,3128.0
1137,3107.0
1138,3024.0
1139,3018.0
1140,3079.0
1141,3023.0
1142,2972.0
1143,2968.0
1144,3108.0
1145,3059.0
1146,2973.0
1147,2672.0
1148,2166.0
1149,2060.0
1150,2221.0
1151,2458.0
1152,2746.0
1153,2998.0
1154,3176.0
1155,3157.0
1156,3159.0
1157,3118.0
1158,3142.0
1159,3195.0
1160,3132.0
1161,3170.0
1162,3210.0
1163,3203.0
1164,3202.0
1165,3194.0
1166,3224.0
1167,3268.0
1168,3192.0
1169,3438.0
1170,3413.0
1171,3415.0
1172,3409.0
1173,3478.0
1174,3468.0
1175,3437.0
1176,3429.0
1177,3404.0
1178,3381.0
1179,3344.0
1180,3291.0
1181,3299.0
1182,3242.0
1183,3293.0
1184,3172.0
1185,3164.0
1186,3152.0
1187,3121.0
1188,3116.0
1189,3019.0
1190,3043.0
1191,3039.0
1192,2995.0
1193,2973.0
1194,3017.0
1195,3076.0
1196,3008.0
1197,2884.0
1198,2326.0
1199,2098.0
1200,2005.0
1201,2193.0
1202,2464.0
1203,2775.0
1204,3042.0
1205,3195.0
1206,3139.0
1207,3159.0
1208,3153.0
1209,3122.0
1210,3188.0
1211,3145.0
1212,3163.0
1213,3212.0
1214,3230.0
1215,3227.0
1216,3206.0
1217,3229.0
1218,3257.0
1219,3325.0
1220,3404.0
1221,3390.0
1222,3435.0
1223,3487.0
1224,3495.0
1225,3475.0
1226,3439.0
1227,3417.0
1228,3418.0
1229,3361.0
1230,3274.0
1231,3313.0
1232,3261.0
1233,3312.0
1234,3215.0
1235,3175.0
1236,3181.0
1237,3151.0
1238,3109.0
1239,3090.0
1240,3003.0
1241,3027.0
1242,3026.0
1243,2983.0
1244,2985.0
1245,3053.0
1246,3073.0
1247,2933.0
1248,2501.0
1249,2258.0
1250,1976.0
1251,1993.0
1252,2269.0
1253,2561.0
1254,2794.0
1255,3096.0
1256,3220.0
1257,3163.0
1258,3100.0
1259,3185.0
1260,3143.0
1261,3163.0
1262,3159.0
1263,3174.0
1264,3192.0
1265,3225.0
1266,3229.0
1267,3229.0
1268,3211.0
1269,3229.0
1270,3456.0
1271,3390.0
1272,3391.0
1273,3423.0
1274,3494.0
1275,3456.0
1276,3445.0
1277,3440.0
1278,3383.0
1279,3414.0
1280,3376.0
1281,3270.0
1282,3304.0
1283,3234.0
1284,3366.0
1285,3192.0
1286,3150.0
1287,3173.0
1288,3120.0
1289,3149.0
1290,3070.0
1291,3020.0
1292,3034.0
1293,2998.0
1294,2999.0
1295,3033.0
1296,3096.0
1297,2996.0
1298,2833.0
1299,2395.0
1300,2131.0
1301,1923.0
1302,2093.0
1303,2346.0
1304,2558.0
1305,2812.0
1306,3122.0
1307,3207.0
1308,3156.0
1309,3111.0
1310,3160.0
1311,3179.0
1312,3187.0
1313,3181.0
1314,3220.0
1315,3214.0
1316,3227.0
1317,3239.0
1318,3222.0
1319,3245.0
1320,3204.0
1321,3429.0
1322,3413.0
1323,3426.0
1324,3417.0
1325,3461.0
1326,3471.0
1327,3444.0
1328,3418.0
1329,3412.0
1330,3407.0
1331,3333.0
1332,3275.0
1333,3336.0
1334,3272.0
1335,3384.0
1336,3190.0
1337,3161.0
1338,3160.0
1339,3124.0
1340,3118.0
1341,3003.0
1342,3007.0
1343,2996.0
1344,3012.0
1345,2997.0
1346,3084.0
1347,3094.0
1348,2943.0
1349,2448.0
1350,2312.0
1351,2068.0
1352,1975.0
1353,2214.0
1354,2416.0
1355,2610.0
1356,2848.0
1357,3161.0
1358,3180.0
1359,3157.0
1360,3162.0
1361,3156.0
1362,3180.0
1363,3169.0
1364,3172.0
1365,3227.0
1366,3233.0
1367,3248.0
1368,3229.0
1369,3235.0
1370,3251.0
1371,3345.0
1372,3418.0
1373,3399.0
1374,3412.0
1375,3498.0
1376,3476.0
1377,3479.0
1378,3453.0
1379,3452.0
1380,3419.0
1381,3351.0
1382,3253.0
1383,3289.0
1384,3288.0
1385,3241.0
1386,3215.0
1387,3197.0
1388,3162.0
1389,3154.0
1390,3122.0
1391,3078.0
1392,2941.0
1393,3020.0
1394,2989.0
1395,2989.0
1396,3049.0
1397,3106.0
1398,3019.0
1399,2739.0
1400,2453.0
1401,2229.0
1402,1998.0
1403,2009.0
1404,2280.0
1405,2481.0
1406,2679.0
1407,2881.0
1408,3166.0
1409,3172.0
1410,3152.0
1411,3167.0
1412,3149.0
1413,3175.0
1414,3175.0
1415,3204.0
1416,3214.0
1417,3238.0
1418,3260.0
1419,3228.0
1420,3238.0
1421,3237.0
1422,3461.0
1423,3382.0
1424,3399.0
1425,3454.0
1426,3476.0
1427,3449.0
1428,3480.0
1429,3441.0
1430,3382.0
1431,3441.0
1432,3376.0
1433,3271.0
1434,3304.0
1435,3280.0
1436,3319.0
1437,3216.0
1438,3154.0
1439,3176.0
1440,3132.0
1441,3106.0
1442,3049.0
1443,2951.0
1444,2992.0
1445,2945.0
1446,2980.0
1447,3099.0
1448,3101.0
1449,2938.0
1450,2539.0
1451,2426.0
1452,2197.0
1453,2006.0
1454,2118.0
1455,2355.0
1456,2555.0
1457,2750.0
1458,2924.0
1459,3224.0
1460,3140.0
1461,3171.0
1462,3185.0
1463,3156.0
1464,3198.0
1465,3179.0
1466,3212.0
1467,3222.0
1468,3253.0
1469,3242.0
1470,3211.0
1471,3254.0
1472,3200.0
1473,3446.0
1474,3430.0
1475,3400.0
1476,3445.0
1477,3462.0
1478,3430.0
1479,3459.0
1480,3419.0
1481,3399.0
1482,3419.0
1483,3312.0
1484,3277.0
1485,3339.0
1486,3269.0
1487,3359.0
1488,3228.0
1489,3187.0
1490,3142.0
1491,3105.0
1492,3073.0
1493,3004.0
1494,3002.0
1495,3005.0
1496,2934.0
1497,3035.0
1498,3089.0
1499,3077.0
1500,2708.0
1501,2526.0
1502,2329.0
1503,2088.0
1504,2008.0
1505,2165.0
1506,2407.0
1507,2596.0
1508,2762.0
1509,2990.0
1510,3248.0
1511,3148.0
1512,3168.0
1513,3209.0
1514,3159.0
1515,3207.0
1516,3175.0
1517,3215.0
1518,3212.0
1519,3271.0
1520,3229.0
1521,3222.0
1522,3246.0
1523,3332.0
1524,3413.0
1525,3411.0
1526,3417.0
1527,3501.0
1528,3469.0
1529,3459.0
1530,3470.0
1531,3441.0
1532,3402.0
1533,3375.0
1534,3255.0
1535,3321.0
1536,3329.0
1537,3253.0
1538,3302.0
1539,3200.0
1540,3181.0
1541,3133.0
1542,3120.0
1543,3028.0
1544,2945.0
1545,2984.0
1546,2968.0
1547,2901.0
1548,3066.0
1549,3089.0
1550,2941.0
1551,2631.0
1552,2507.0
1553,2270.0
1554,2032.0
1555,1963.0
1556,2236.0
1557,2446.0
1558,2613.0
1559,2803.0
1560,3014.0
1561,3203.0
1562,3146.0
1563,3180.0
1564,3149.0
1565,3200.0
1566,3204.0
1567,3179.0
1568,3217.0
1569,3230.0
1570,3259.0
1571,3237.0
1572,3246.0
1573,3253.0
1574,3455.0
1575,3384.0
1576,3390.0
1577,3442.0
1578,3469.0
1579,3467.0
1580,3462.0
1581,3448.0
1582,3446.0
1583,3435.0
1584,3418.0
1585,3271.0
1586,3344.0
1587,3312.0
1588,3271.0
1589,3210.0
1590,3173.0
1591,3141.0
1592,3111.0
1593,3091.0
1594,3022.0
1595,2996.0
1596,2982.0
1597,2966.0
1598,2934.0
1599,3061.0
1600,3077.0
1601,2696.0
1602,2639.0
1603,2421.0
1604,2185.0
1605,2004.0
1606,2101.0
1607,2360.0
1608,2494.0
1609,2643.0
1610,2846.0
1611,3079.0
1612,3219.0
1613,3186.0
1614,3190.0
1615,3155.0
1616,3247.0
1617,3204.0
1618,3184.0
1619,3223.0
1620,3233.0
1621,3254.0
1622,3209.0
1623,3242.0
1624,3216.0
1625,3443.0
1626,3397.0
1627,3406.0
1628,3441.0
1629,3468.0
1630,3466.0
1631,3424.0
1632,3446.0
1633,3418.0
1634,3429.0
1635,3321.0
1636,3310.0
1637,3342.0
1638,3287.0
1639,3329.0
1640,3214.0
1641,3181.0
1642,3111.0
1643,3136.0
1644,3046.0
1645,2991.0
1646,3000.0
1647,2976.0
1648,2938.0
1649,2997.0
1650,3058.0
1651,2914.0
1652,2687.0
1653,2610.0
1654,2326.0
1655,2140.0
1656,2040.0
1657,2182.0
1658,2373.0
1659,2554.0
1660,2678.0
1661,2866.0
1662,3140.0
1663,3201.0
1664,3165.0
1665,3222.0
1666,3191.0
1667,3237.0
1668,3204.0
1669,3191.0
1670,3237.0
1671,3280.0
1672,3269.0
1673,3248.0
1674,3281.0
1675,3339.0
1676,3408.0
1677,3397.0
1678,3403.0
1679,3501.0
1680,3463.0
1681,3399.0
1682,3508.0
1683,3419.0
1684,3387.0
1685,3421.0
1686,3274.0
1687,3358.0
1688,3364.0
1689,3281.0
1690,3337.0
1691,3183.0
1692,3164.0
1693,3128.0
1694,3096.0
1695,3042.0
1696,2993.0
1697,2972.0
1698,2974.0
1699,2933.0
1700,3052.0
1701,3038.0
1702,2724.0
1703,2719.0
1704,2495.0
1705,2256.0
1706,2067.0
1707,2106.0
1708,2294.0
1709,2419.0
1710,2607.0
1711,2736.0
1712,2880.0
1713,3182.0
1714,3175.0
1715,3164.0
1716,3243.0
1717,3203.0
1718,3216.0
1719,3182.0
1720,3214.0
1721,3245.0
1722,3280.0
1723,3252.0
1724,3236.0
1725,3286.0
1726,3441.0
1727,3390.0
1728,3394.0
1729,3415.0
1730,3493.0
1731,3449.0
1732,3494.0
1733,3468.0
1734,3464.0
1735,3385.0
1736,3398.0
1737,3296.0
1738,3373.0
1739,3316.0
1740,3266.0
1741,3198.0
1742,3192.0
1743,3139.0
1744,3126.0
1745,3012.0
1746,3018.0
1747,3008.0
1748,2994.0
1749,2995.0
1750,2958.0
1751,3047.0
1752,2903.0
1753,2736.0
1754,2666.0
1755,2415.0
1756,2269.0
1757,2071.0
1758,2197.0
1759,2323.0
1760,2463.0
1761,2649.0
1762,2765.0
1763,2907.0
1764,3194.0
1765,3194.0
1766,3196.0
1767,3206.0
1768,3244.0
1769,3230.0
1770,3164.0
1771,3229.0
1772,3253.0
1773,3278.0
1774,3239.0
1775,3244.0
1776,3255.0
1777,3447.0
1778,3365.0
1779,3389.0
1780,3493.0
1781,3492.0
1782,3449.0
1783,3460.0
1784,3457.0
1785,3422.0
1786,3415.0
1787,3339.0
1788,3327.0
1789,3362.0
1790,3299.0
1791,3285.0
1792,3213.0
1793,3185.0
1794,3098.0
1795,3115.0
1796,3024.0
1797,3014.0
1798,3010.0
1799,2999.0
1800,3009.0
1801,2990.0
1802,3047.0
1803,2824.0
1804,2759.0
1805,2577.0
1806,2364.0
1807,2206.0
1808,2082.0
1809,2196.0
1810,2355.0
1811,2503.0
1812,2688.0
1813,2809.0
1814,2941.0
1815,3229.0
1816,3192.0
1817,3218.0
1818,3206.0
1819,3254.0
1820,3229.0
1821,3190.0
1822,3236.0
1823,3257.0
1824,3278.0
1825,3251.0
1826,3286.0
1827,3445.0
1828,3425.0
1829,3384.0
1830,3395.0
1831,3497.0
1832,3451.0
1833,3445.0
1834,3467.0
1835,3443.0
1836,3410.0
1837,3420.0
1838,3292.0
1839,3348.0
1840,3374.0
1841,3305.0
1842,3349.0
1843,3180.0
1844,3183.0
1845,3113.0
1846,3013.0
1847,3034.0
1848,3023.0
1849,3008.0
1850,2997.0
1851,2986.0
1852,3032.0
1853,2951.0
1854,2807.0
1855,2703.0
1856,2480.0
1857,2327.0
1858,2155.0
1859,2112.0
1860,2338.0
1861,2439.0
1862,2573.0
1863,2731.0
1864,2852.0
1865,2997.0
1866,3208.0
1867,3210.0
1868,3219.0
1869,3254.0
1870,3255.0
1871,3207.0
1872,3197.0
1873,3246.0
